mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Time-11-0198,Time,11,198,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,332,1,0.85,0.85,4005,qwen3.6:latest
Time-11-0199,Time,11,199,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.25,0.25,4000,qwen3.6:latest
Time-11-0200,Time,11,200,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,3991,qwen3.6:latest
Time-11-0201,Time,11,201,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,4006,qwen3.6:latest
Time-11-0202,Time,11,202,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,4020,qwen3.6:latest
Time-11-0203,Time,11,203,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,3963,qwen3.6:latest
Time-11-0204,Time,11,204,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,4006,qwen3.6:latest
Time-11-0205,Time,11,205,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,333,0,0.85,0.85,3985,qwen3.6:latest
Time-11-0206,Time,11,206,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,339,0,0.15,0.15,3998,qwen3.6:latest
Time-11-0207,Time,11,207,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,343,1,0.15,0.15,3961,qwen3.6:latest
Time-11-0208,Time,11,208,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,356,1,0.1,0.1,4096,qwen3.6:latest
Time-11-0209,Time,11,209,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,357,1,0.15,0.15,3925,qwen3.6:latest
Time-11-0210,Time,11,210,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,358,1,0.1,0.1,3991,qwen3.6:latest
Time-11-0211,Time,11,211,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,368,0,0.85,0.85,4083,qwen3.6:latest
Time-11-0212,Time,11,212,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,369,1,0.85,0.85,4098,qwen3.6:latest
Time-11-0213,Time,11,213,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,369,1,0.85,0.85,4084,qwen3.6:latest
Time-11-0214,Time,11,214,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,369,1,0.85,0.85,4013,qwen3.6:latest
Time-11-0215,Time,11,215,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,369,1,0.85,0.85,4018,qwen3.6:latest
Time-11-0216,Time,11,216,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,371,1,0.15,0.15,4089,qwen3.6:latest
Time-11-0217,Time,11,217,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,372,0,0.15,0.15,4130,qwen3.6:latest
Time-11-0218,Time,11,218,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,376,0,0.15,0.15,4082,qwen3.6:latest
Time-11-0219,Time,11,219,COR,logical,org.joda.time.tz.ZoneInfoCompiler,377,1,0.75,0.75,4031,qwen3.6:latest
Time-11-0220,Time,11,220,COR,logical,org.joda.time.tz.ZoneInfoCompiler,377,0,0.85,0.85,3990,qwen3.6:latest
Time-11-0221,Time,11,221,COR,logical,org.joda.time.tz.ZoneInfoCompiler,378,0,0.15,0.15,4009,qwen3.6:latest
Time-11-0222,Time,11,222,COR,logical,org.joda.time.tz.ZoneInfoCompiler,378,0,0.15,0.15,4010,qwen3.6:latest
Time-11-0223,Time,11,223,COR,logical,org.joda.time.tz.ZoneInfoCompiler,382,1,0.85,0.85,4031,qwen3.6:latest
Time-11-0224,Time,11,224,COR,logical,org.joda.time.tz.ZoneInfoCompiler,382,0,0.85,0.85,4104,qwen3.6:latest
Time-11-0225,Time,11,225,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,389,0,0.1,0.1,4101,qwen3.6:latest
Time-11-0226,Time,11,226,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,390,1,0.15,0.15,4078,qwen3.6:latest
Time-11-0227,Time,11,227,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,390,1,0.15,0.15,4077,qwen3.6:latest
Time-11-0228,Time,11,228,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,390,1,0.85,0.85,4014,qwen3.6:latest
Time-11-0229,Time,11,229,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,390,1,0.15,0.15,4096,qwen3.6:latest
Time-11-0230,Time,11,230,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,393,1,0.1,0.1,4100,qwen3.6:latest
Time-11-0231,Time,11,231,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,394,1,0.15,0.15,4046,qwen3.6:latest
Time-11-0232,Time,11,232,COR,logical,org.joda.time.tz.ZoneInfoCompiler,396,1,0.75,0.75,4133,qwen3.6:latest
Time-11-0233,Time,11,233,COR,logical,org.joda.time.tz.ZoneInfoCompiler,396,0,0.75,0.75,4035,qwen3.6:latest
Time-11-0234,Time,11,234,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,397,1,0.15,0.15,4050,qwen3.6:latest
Time-11-0235,Time,11,235,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,398,0,0.85,0.85,4135,qwen3.6:latest
Time-11-0236,Time,11,236,COR,logical,org.joda.time.tz.ZoneInfoCompiler,399,0,0.85,0.85,4026,qwen3.6:latest
Time-11-0237,Time,11,237,COR,logical,org.joda.time.tz.ZoneInfoCompiler,399,0,0.75,0.75,3977,qwen3.6:latest
Time-11-0238,Time,11,238,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,400,0,0.15,0.15,4121,qwen3.6:latest
Time-11-0239,Time,11,239,COR,logical,org.joda.time.tz.ZoneInfoCompiler,403,0,0.15,0.15,4050,qwen3.6:latest
Time-11-0240,Time,11,240,COR,logical,org.joda.time.tz.ZoneInfoCompiler,403,1,0.15,0.15,4130,qwen3.6:latest
Time-11-0241,Time,11,241,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,404,1,0.15,0.15,4138,qwen3.6:latest
Time-11-0242,Time,11,242,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,408,1,0.15,0.15,4005,qwen3.6:latest
Time-11-0243,Time,11,243,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,410,0,0.15,0.15,4053,qwen3.6:latest
Time-11-0244,Time,11,244,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,416,0,0.15,0.15,4013,qwen3.6:latest
Time-11-0245,Time,11,245,COR,logical,org.joda.time.tz.ZoneInfoCompiler,418,0,0.95,0.95,3990,qwen3.6:latest
Time-11-0246,Time,11,246,COR,logical,org.joda.time.tz.ZoneInfoCompiler,418,0,0.95,0.95,3999,qwen3.6:latest
Time-11-0247,Time,11,247,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,419,0,0.1,0.1,4001,qwen3.6:latest
Time-11-0248,Time,11,248,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,426,0,0.25,0.25,4105,qwen3.6:latest
Time-11-0249,Time,11,249,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,426,0,0.2,0.2,4051,qwen3.6:latest
Time-11-0250,Time,11,250,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,426,0,0.2,0.2,4079,qwen3.6:latest
Time-11-0251,Time,11,251,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,426,0,0.2,0.2,3994,qwen3.6:latest
Time-11-0252,Time,11,252,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,426,0,0.75,0.75,4023,qwen3.6:latest
Time-11-0253,Time,11,253,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,426,0,0.25,0.25,3998,qwen3.6:latest
Time-11-0254,Time,11,254,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,427,0,0.25,0.25,4006,qwen3.6:latest
Time-11-0255,Time,11,255,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,427,1,0.25,0.25,4010,qwen3.6:latest
Time-11-0256,Time,11,256,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,427,0,0.25,0.25,3993,qwen3.6:latest
Time-11-0257,Time,11,257,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,427,1,0.75,0.75,4109,qwen3.6:latest
Time-11-0258,Time,11,258,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,427,0,0.25,0.25,4178,qwen3.6:latest
Time-11-0259,Time,11,259,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,427,0,0.75,0.75,4088,qwen3.6:latest
Time-11-0260,Time,11,260,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,427,0,0.25,0.25,4012,qwen3.6:latest
Time-11-0261,Time,11,261,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,429,0,0.15,0.15,4026,qwen3.6:latest
Time-11-0262,Time,11,262,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,429,0,0.15,0.15,4091,qwen3.6:latest
Time-11-0263,Time,11,263,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,429,0,0.75,0.75,4081,qwen3.6:latest
Time-11-0264,Time,11,264,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,429,0,0.75,0.75,4011,qwen3.6:latest
Time-11-0265,Time,11,265,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,429,0,0.75,0.75,4088,qwen3.6:latest
Time-11-0266,Time,11,266,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,429,0,0.15,0.15,4071,qwen3.6:latest
Time-11-0267,Time,11,267,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,431,0,0.85,0.85,4049,qwen3.6:latest
Time-11-0268,Time,11,268,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,432,0,0.15,0.15,4117,qwen3.6:latest
Time-11-0269,Time,11,269,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,432,0,0.15,0.15,4052,qwen3.6:latest
Time-11-0270,Time,11,270,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,432,0,0.75,0.75,4012,qwen3.6:latest
Time-11-0271,Time,11,271,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,432,0,0.75,0.75,4132,qwen3.6:latest
Time-11-0272,Time,11,272,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,432,0,0.25,0.25,4058,qwen3.6:latest
Time-11-0273,Time,11,273,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,433,0,0.1,0.1,3998,qwen3.6:latest
Time-11-0274,Time,11,274,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,437,0,0.1,0.1,4084,qwen3.6:latest
Time-11-0275,Time,11,275,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,442,0,0.15,0.15,4041,qwen3.6:latest
Time-11-0276,Time,11,276,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,443,0,0.1,0.1,3985,qwen3.6:latest
Time-11-0277,Time,11,277,COR,logical,org.joda.time.tz.ZoneInfoCompiler,445,0,0.15,0.15,4010,qwen3.6:latest
Time-11-0278,Time,11,278,COR,logical,org.joda.time.tz.ZoneInfoCompiler,445,0,0.15,0.15,4002,qwen3.6:latest
Time-11-0279,Time,11,279,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,446,0,0.1,0.1,4017,qwen3.6:latest
Time-11-0280,Time,11,280,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,454,1,0.15,0.15,3990,qwen3.6:latest
Time-11-0281,Time,11,281,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,455,1,0.15,0.15,4014,qwen3.6:latest
Time-11-0282,Time,11,282,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,457,0,0.15,0.15,4044,qwen3.6:latest
Time-11-0283,Time,11,283,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,469,1,0.15,0.15,3963,qwen3.6:latest
Time-11-0284,Time,11,284,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,469,1,0.15,0.15,3997,qwen3.6:latest
Time-11-0285,Time,11,285,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,469,1,0.75,0.75,4026,qwen3.6:latest
Time-11-0286,Time,11,286,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,469,1,0.85,0.85,3992,qwen3.6:latest
Time-11-0287,Time,11,287,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,469,1,0.15,0.15,3984,qwen3.6:latest
Time-11-0288,Time,11,288,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,469,1,0.15,0.15,4007,qwen3.6:latest
Time-11-0289,Time,11,289,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,469,0,0.75,0.75,4022,qwen3.6:latest
Time-11-0290,Time,11,290,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,469,1,0.75,0.75,4092,qwen3.6:latest
Time-11-0291,Time,11,291,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,469,1,0.85,0.85,4069,qwen3.6:latest
Time-11-0292,Time,11,292,COR,logical,org.joda.time.tz.ZoneInfoCompiler,469,1,0.85,0.85,4148,qwen3.6:latest
Time-11-0293,Time,11,293,COR,logical,org.joda.time.tz.ZoneInfoCompiler,469,1,0.85,0.85,4059,qwen3.6:latest
Time-11-0294,Time,11,294,COR,logical,org.joda.time.tz.ZoneInfoCompiler,469,1,0.85,0.85,4009,qwen3.6:latest
Time-11-0295,Time,11,295,COR,logical,org.joda.time.tz.ZoneInfoCompiler,469,1,0.95,0.95,4114,qwen3.6:latest
Time-11-0296,Time,11,296,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,474,0,0.15,0.15,4031,qwen3.6:latest
Time-11-0297,Time,11,297,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,474,1,0.15,0.15,4014,qwen3.6:latest
Time-11-0298,Time,11,298,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,474,0,0.75,0.75,4050,qwen3.6:latest
Time-11-0299,Time,11,299,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,474,0,0.75,0.75,3942,qwen3.6:latest
Time-11-0300,Time,11,300,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,474,1,0.85,0.85,3976,qwen3.6:latest
Time-11-0301,Time,11,301,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,475,1,0.15,0.15,3993,qwen3.6:latest
Time-11-0302,Time,11,302,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,475,1,0.15,0.15,4031,qwen3.6:latest
Time-11-0303,Time,11,303,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,475,0,0.15,0.15,3962,qwen3.6:latest
Time-11-0304,Time,11,304,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,482,0,0.15,0.15,3990,qwen3.6:latest
Time-11-0305,Time,11,305,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,482,1,0.15,0.15,4008,qwen3.6:latest
Time-11-0306,Time,11,306,COR,logical,org.joda.time.tz.ZoneInfoCompiler,482,0,0.75,0.75,3995,qwen3.6:latest
Time-11-0307,Time,11,307,COR,logical,org.joda.time.tz.ZoneInfoCompiler,482,1,0.75,0.75,4031,qwen3.6:latest
Time-11-0308,Time,11,308,COR,logical,org.joda.time.tz.ZoneInfoCompiler,482,0,0.75,0.75,3964,qwen3.6:latest
Time-11-0309,Time,11,309,COR,logical,org.joda.time.tz.ZoneInfoCompiler,482,1,0.75,0.75,3997,qwen3.6:latest
Time-11-0310,Time,11,310,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,483,0,0.15,0.15,4001,qwen3.6:latest
Time-11-0311,Time,11,311,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,485,1,0.15,0.15,3992,qwen3.6:latest
Time-11-0312,Time,11,312,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,489,1,0.85,0.85,3996,qwen3.6:latest
Time-11-0313,Time,11,313,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,490,0,0.15,0.15,3977,qwen3.6:latest
Time-11-0314,Time,11,314,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,492,0,0.15,0.15,4152,qwen3.6:latest
Time-11-0315,Time,11,315,COR,logical,org.joda.time.tz.ZoneInfoCompiler,495,1,0.75,0.75,4119,qwen3.6:latest
Time-11-0316,Time,11,316,COR,logical,org.joda.time.tz.ZoneInfoCompiler,495,0,0.15,0.15,3979,qwen3.6:latest
Time-11-0317,Time,11,317,COR,logical,org.joda.time.tz.ZoneInfoCompiler,497,1,0.15,0.15,3997,qwen3.6:latest
Time-11-0318,Time,11,318,COR,logical,org.joda.time.tz.ZoneInfoCompiler,497,1,0.15,0.15,4001,qwen3.6:latest
Time-11-0319,Time,11,319,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,500,1,0.85,0.85,4042,qwen3.6:latest
Time-11-0320,Time,11,320,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,501,1,0.15,0.15,4099,qwen3.6:latest
Time-11-0321,Time,11,321,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,502,1,0.15,0.15,4078,qwen3.6:latest
Time-11-0322,Time,11,322,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,504,1,0.15,0.15,4002,qwen3.6:latest
Time-11-0323,Time,11,323,COR,logical,org.joda.time.tz.ZoneInfoCompiler,506,1,0.75,0.75,4032,qwen3.6:latest
Time-11-0324,Time,11,324,COR,logical,org.joda.time.tz.ZoneInfoCompiler,506,0,0.75,0.75,4058,qwen3.6:latest
Time-11-0325,Time,11,325,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,507,1,0.1,0.1,4053,qwen3.6:latest
Time-11-0326,Time,11,326,COR,logical,org.joda.time.tz.ZoneInfoCompiler,508,0,0.15,0.15,3984,qwen3.6:latest
Time-11-0327,Time,11,327,COR,logical,org.joda.time.tz.ZoneInfoCompiler,508,0,0.15,0.15,3986,qwen3.6:latest
Time-11-0328,Time,11,328,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,509,0,0.1,0.1,3977,qwen3.6:latest
Time-11-0329,Time,11,329,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,510,0,0.1,0.1,4005,qwen3.6:latest
Time-11-0330,Time,11,330,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,512,0,0.1,0.1,3996,qwen3.6:latest
Time-11-0331,Time,11,331,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,517,0,0.15,0.15,4011,qwen3.6:latest
Time-11-0332,Time,11,332,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,518,1,0.1,0.1,3987,qwen3.6:latest
Time-11-0333,Time,11,333,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,531,1,0.8,0.8,3995,qwen3.6:latest
Time-11-0334,Time,11,334,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,531,1,0.15,0.15,4029,qwen3.6:latest
Time-11-0335,Time,11,335,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,532,1,0.2,0.2,3972,qwen3.6:latest
Time-11-0336,Time,11,336,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,532,0,0.2,0.2,3992,qwen3.6:latest
Time-11-0337,Time,11,337,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,533,0,0.25,0.25,4016,qwen3.6:latest
Time-11-0338,Time,11,338,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,533,0,0.85,0.85,4012,qwen3.6:latest
Time-11-0339,Time,11,339,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,534,0,0.2,0.2,4037,qwen3.6:latest
Time-11-0340,Time,11,340,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,535,0,0.25,0.25,3965,qwen3.6:latest
Time-11-0341,Time,11,341,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,535,1,0.85,0.85,3996,qwen3.6:latest
Time-11-0342,Time,11,342,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,540,0,0.85,0.85,3991,qwen3.6:latest
Time-11-0343,Time,11,343,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,540,0,0.15,0.15,3996,qwen3.6:latest
Time-11-0344,Time,11,344,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,541,0,0.85,0.85,3992,qwen3.6:latest
Time-11-0345,Time,11,345,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,541,0,0.15,0.15,3991,qwen3.6:latest
Time-11-0346,Time,11,346,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,542,0,0.15,0.15,4021,qwen3.6:latest
Time-11-0347,Time,11,347,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,542,0,0.15,0.15,3993,qwen3.6:latest
Time-11-0348,Time,11,348,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,543,1,0.15,0.15,4015,qwen3.6:latest
Time-11-0349,Time,11,349,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,543,1,0.15,0.15,3971,qwen3.6:latest
Time-11-0350,Time,11,350,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,544,0,0.15,0.15,3994,qwen3.6:latest
Time-11-0351,Time,11,351,COR,logical,org.joda.time.tz.ZoneInfoCompiler,547,1,0.25,0.25,4016,qwen3.6:latest
Time-11-0352,Time,11,352,COR,logical,org.joda.time.tz.ZoneInfoCompiler,547,0,0.25,0.25,3995,qwen3.6:latest
Time-11-0353,Time,11,353,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,548,1,0.15,0.15,3997,qwen3.6:latest
Time-11-0354,Time,11,354,COR,logical,org.joda.time.tz.ZoneInfoCompiler,550,1,0.75,0.75,4007,qwen3.6:latest
Time-11-0355,Time,11,355,COR,logical,org.joda.time.tz.ZoneInfoCompiler,550,0,0.75,0.75,4027,qwen3.6:latest
Time-11-0356,Time,11,356,COR,logical,org.joda.time.tz.ZoneInfoCompiler,552,1,0.75,0.75,3982,qwen3.6:latest
Time-11-0357,Time,11,357,COR,logical,org.joda.time.tz.ZoneInfoCompiler,552,1,0.75,0.75,3979,qwen3.6:latest
Time-11-0358,Time,11,358,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,553,1,0.75,0.75,4003,qwen3.6:latest
Time-11-0359,Time,11,359,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,553,1,0.75,0.75,3985,qwen3.6:latest
Time-11-0360,Time,11,360,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,553,1,0.75,0.75,4033,qwen3.6:latest
Time-11-0361,Time,11,361,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,554,1,0.75,0.75,3972,qwen3.6:latest
Time-11-0362,Time,11,362,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,554,1,0.15,0.15,4007,qwen3.6:latest
Time-11-0363,Time,11,363,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,554,1,0.15,0.15,4005,qwen3.6:latest
Time-11-0364,Time,11,364,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,555,1,0.75,0.75,3983,qwen3.6:latest
Time-11-0365,Time,11,365,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,555,0,0.15,0.15,3986,qwen3.6:latest
Time-11-0366,Time,11,366,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,558,1,0.15,0.15,4045,qwen3.6:latest
Time-11-0367,Time,11,367,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,559,1,0.15,0.15,4012,qwen3.6:latest
Time-11-0368,Time,11,368,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,559,1,0.15,0.15,3988,qwen3.6:latest
Time-11-0369,Time,11,369,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,559,0,0.15,0.15,4005,qwen3.6:latest
Time-11-0370,Time,11,370,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,560,0,0.15,0.15,4003,qwen3.6:latest
Time-11-0371,Time,11,371,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,560,0,0.15,0.15,3999,qwen3.6:latest
Time-11-0372,Time,11,372,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,563,0,0.15,0.15,4028,qwen3.6:latest
Time-11-0373,Time,11,373,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,563,0,0.15,0.15,4138,qwen3.6:latest
Time-11-0374,Time,11,374,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,563,0,0.75,0.75,4030,qwen3.6:latest
Time-11-0375,Time,11,375,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,563,0,0.15,0.15,3992,qwen3.6:latest
Time-11-0376,Time,11,376,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,563,1,0.75,0.75,4021,qwen3.6:latest
Time-11-0377,Time,11,377,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,564,1,0.15,0.15,4102,qwen3.6:latest
Time-11-0378,Time,11,378,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,564,1,0.15,0.15,4085,qwen3.6:latest
Time-11-0379,Time,11,379,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,564,1,0.15,0.15,4029,qwen3.6:latest
Time-11-0380,Time,11,380,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,564,1,0.15,0.15,4129,qwen3.6:latest
Time-11-0381,Time,11,381,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,564,1,0.15,0.15,4101,qwen3.6:latest
Time-11-0382,Time,11,382,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,564,1,0.75,0.75,4094,qwen3.6:latest
Time-11-0383,Time,11,383,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,564,0,0.15,0.15,4039,qwen3.6:latest
Time-11-0384,Time,11,384,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,565,1,0.15,0.15,4021,qwen3.6:latest
Time-11-0385,Time,11,385,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,565,1,0.15,0.15,4134,qwen3.6:latest
Time-11-0386,Time,11,386,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,565,1,0.15,0.15,4031,qwen3.6:latest
Time-11-0387,Time,11,387,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,566,1,0.75,0.75,4006,qwen3.6:latest
Time-11-0388,Time,11,388,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,566,1,0.15,0.15,4147,qwen3.6:latest
Time-11-0389,Time,11,389,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,568,0,0.15,0.15,4108,qwen3.6:latest
Time-11-0390,Time,11,390,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,569,0,0.15,0.15,4044,qwen3.6:latest
Time-11-0391,Time,11,391,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,569,0,0.15,0.15,4071,qwen3.6:latest
Time-11-0392,Time,11,392,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,569,0,0.75,0.75,4135,qwen3.6:latest
Time-11-0393,Time,11,393,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,569,0,0.75,0.75,4057,qwen3.6:latest
Time-11-0394,Time,11,394,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,569,0,0.85,0.85,4022,qwen3.6:latest
