mutant_id,project,bug_id,mutant_no,operator,category,class,line,killed,llm_score,llm_raw_response,llm_latency_ms,model_used
Time-11-0006,Time,11,6,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,102,0,0.15,0.15,3998,qwen3.6:latest
Time-11-0007,Time,11,7,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,105,1,0.15,0.15,4049,qwen3.6:latest
Time-11-0008,Time,11,8,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,105,1,0.15,0.15,4023,qwen3.6:latest
Time-11-0009,Time,11,9,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,105,0,0.15,0.15,4081,qwen3.6:latest
Time-11-0010,Time,11,10,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,105,0,0.25,0.25,4086,qwen3.6:latest
Time-11-0011,Time,11,11,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,105,1,0.15,0.15,4012,qwen3.6:latest
Time-11-0012,Time,11,12,COR,logical,org.joda.time.tz.ZoneInfoCompiler,107,1,0.15,0.15,4020,qwen3.6:latest
Time-11-0013,Time,11,13,COR,logical,org.joda.time.tz.ZoneInfoCompiler,107,1,0.15,0.15,4022,qwen3.6:latest
Time-11-0014,Time,11,14,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,108,1,0.1,0.1,4052,qwen3.6:latest
Time-11-0015,Time,11,15,COR,logical,org.joda.time.tz.ZoneInfoCompiler,109,1,0.15,0.15,4076,qwen3.6:latest
Time-11-0016,Time,11,16,COR,logical,org.joda.time.tz.ZoneInfoCompiler,109,1,0.15,0.15,4002,qwen3.6:latest
Time-11-0017,Time,11,17,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,110,1,0.1,0.1,4000,qwen3.6:latest
Time-11-0018,Time,11,18,COR,logical,org.joda.time.tz.ZoneInfoCompiler,111,0,0.15,0.15,4011,qwen3.6:latest
Time-11-0019,Time,11,19,COR,logical,org.joda.time.tz.ZoneInfoCompiler,111,1,0.15,0.15,4026,qwen3.6:latest
Time-11-0020,Time,11,20,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,112,0,0.15,0.15,4115,qwen3.6:latest
Time-11-0021,Time,11,21,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,112,0,0.15,0.15,4209,qwen3.6:latest
Time-11-0022,Time,11,22,COR,logical,org.joda.time.tz.ZoneInfoCompiler,113,0,0.15,0.15,4033,qwen3.6:latest
Time-11-0023,Time,11,23,COR,logical,org.joda.time.tz.ZoneInfoCompiler,113,1,0.15,0.15,3998,qwen3.6:latest
Time-11-0024,Time,11,24,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,114,0,0.15,0.15,3970,qwen3.6:latest
Time-11-0025,Time,11,25,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,120,0,0.1,0.1,3942,qwen3.6:latest
Time-11-0026,Time,11,26,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,125,0,0.15,0.15,4004,qwen3.6:latest
Time-11-0027,Time,11,27,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,125,0,0.15,0.15,4033,qwen3.6:latest
Time-11-0028,Time,11,28,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,125,1,0.15,0.15,4014,qwen3.6:latest
Time-11-0029,Time,11,29,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,126,0,0.1,0.1,3984,qwen3.6:latest
Time-11-0030,Time,11,30,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,130,0,0.85,0.85,4065,qwen3.6:latest
Time-11-0031,Time,11,31,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,130,1,0.15,0.15,4043,qwen3.6:latest
Time-11-0032,Time,11,32,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,130,1,0.85,0.85,4305,qwen3.6:latest
Time-11-0033,Time,11,33,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,130,0,0.85,0.85,4178,qwen3.6:latest
Time-11-0034,Time,11,34,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,131,1,0.15,0.15,4110,qwen3.6:latest
Time-11-0035,Time,11,35,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,131,1,0.15,0.15,4239,qwen3.6:latest
Time-11-0036,Time,11,36,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,131,0,0.15,0.15,4207,qwen3.6:latest
Time-11-0037,Time,11,37,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,131,1,0.85,0.85,4093,qwen3.6:latest
Time-11-0038,Time,11,38,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,131,1,0.25,0.25,4144,qwen3.6:latest
Time-11-0039,Time,11,39,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,132,0,0.15,0.15,4125,qwen3.6:latest
Time-11-0040,Time,11,40,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,132,1,0.15,0.15,4152,qwen3.6:latest
Time-11-0041,Time,11,41,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,135,0,0.15,0.15,4287,qwen3.6:latest
Time-11-0042,Time,11,42,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,137,1,0.15,0.15,4179,qwen3.6:latest
Time-11-0043,Time,11,43,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,141,0,0.1,0.1,4050,qwen3.6:latest
Time-11-0044,Time,11,44,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,142,0,0.1,0.1,4382,qwen3.6:latest
Time-11-0045,Time,11,45,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,143,0,0.1,0.1,4085,qwen3.6:latest
Time-11-0046,Time,11,46,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,144,0,0.1,0.1,4029,qwen3.6:latest
Time-11-0047,Time,11,47,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,145,0,0.1,0.1,4128,qwen3.6:latest
Time-11-0048,Time,11,48,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,149,1,0.15,0.15,4061,qwen3.6:latest
Time-11-0049,Time,11,49,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,150,1,0.1,0.1,4052,qwen3.6:latest
Time-11-0050,Time,11,50,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,156,0,0.15,0.15,4060,qwen3.6:latest
Time-11-0051,Time,11,51,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,157,0,0.1,0.1,4007,qwen3.6:latest
Time-11-0052,Time,11,52,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,170,1,0.15,0.15,4174,qwen3.6:latest
Time-11-0053,Time,11,53,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,170,1,0.15,0.15,4192,qwen3.6:latest
Time-11-0054,Time,11,54,COR,logical,org.joda.time.tz.ZoneInfoCompiler,173,0,0.15,0.15,4138,qwen3.6:latest
Time-11-0055,Time,11,55,COR,logical,org.joda.time.tz.ZoneInfoCompiler,173,0,0.15,0.15,4150,qwen3.6:latest
Time-11-0056,Time,11,56,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,175,0,0.15,0.15,4074,qwen3.6:latest
Time-11-0057,Time,11,57,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,176,1,0.15,0.15,4095,qwen3.6:latest
Time-11-0058,Time,11,58,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,177,1,0.15,0.15,4023,qwen3.6:latest
Time-11-0059,Time,11,59,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,177,0,0.15,0.15,4179,qwen3.6:latest
Time-11-0060,Time,11,60,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,177,0,0.85,0.85,4066,qwen3.6:latest
Time-11-0061,Time,11,61,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,177,1,0.85,0.85,4239,qwen3.6:latest
Time-11-0062,Time,11,62,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,177,0,0.85,0.85,4057,qwen3.6:latest
Time-11-0063,Time,11,63,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,181,0,0.15,0.15,4020,qwen3.6:latest
Time-11-0064,Time,11,64,COR,logical,org.joda.time.tz.ZoneInfoCompiler,182,0,0.15,0.15,4036,qwen3.6:latest
Time-11-0065,Time,11,65,COR,logical,org.joda.time.tz.ZoneInfoCompiler,182,0,0.15,0.15,4025,qwen3.6:latest
Time-11-0066,Time,11,66,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,184,0,0.15,0.15,4047,qwen3.6:latest
Time-11-0067,Time,11,67,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,185,0,0.15,0.15,4034,qwen3.6:latest
Time-11-0068,Time,11,68,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,186,0,0.15,0.15,4057,qwen3.6:latest
Time-11-0069,Time,11,69,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,186,0,0.85,0.85,4120,qwen3.6:latest
Time-11-0070,Time,11,70,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,186,0,0.75,0.75,3988,qwen3.6:latest
Time-11-0071,Time,11,71,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,186,0,0.75,0.75,3994,qwen3.6:latest
Time-11-0072,Time,11,72,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,186,0,0.85,0.85,4043,qwen3.6:latest
Time-11-0073,Time,11,73,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,193,1,0.1,0.1,3991,qwen3.6:latest
Time-11-0074,Time,11,74,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,195,1,0.1,0.1,4211,qwen3.6:latest
Time-11-0075,Time,11,75,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,199,1,0.15,0.15,4039,qwen3.6:latest
Time-11-0076,Time,11,76,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,202,1,0.15,0.15,4104,qwen3.6:latest
Time-11-0077,Time,11,77,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,203,0,0.15,0.15,4103,qwen3.6:latest
Time-11-0078,Time,11,78,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,204,1,0.15,0.15,4038,qwen3.6:latest
Time-11-0079,Time,11,79,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,209,0,0.15,0.15,4351,qwen3.6:latest
Time-11-0080,Time,11,80,COR,logical,org.joda.time.tz.ZoneInfoCompiler,210,0,0.85,0.85,4132,qwen3.6:latest
Time-11-0081,Time,11,81,COR,logical,org.joda.time.tz.ZoneInfoCompiler,210,0,0.75,0.75,4122,qwen3.6:latest
Time-11-0082,Time,11,82,COR,logical,org.joda.time.tz.ZoneInfoCompiler,210,1,0.85,0.85,4155,qwen3.6:latest
Time-11-0083,Time,11,83,COR,logical,org.joda.time.tz.ZoneInfoCompiler,212,1,0.85,0.85,4103,qwen3.6:latest
Time-11-0084,Time,11,84,COR,logical,org.joda.time.tz.ZoneInfoCompiler,212,0,0.85,0.85,4176,qwen3.6:latest
Time-11-0085,Time,11,85,COR,logical,org.joda.time.tz.ZoneInfoCompiler,212,1,0.85,0.85,4128,qwen3.6:latest
Time-11-0086,Time,11,86,COR,logical,org.joda.time.tz.ZoneInfoCompiler,214,1,0.85,0.85,4187,qwen3.6:latest
Time-11-0087,Time,11,87,COR,logical,org.joda.time.tz.ZoneInfoCompiler,214,1,0.85,0.85,4109,qwen3.6:latest
Time-11-0088,Time,11,88,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,222,0,0.15,0.15,4032,qwen3.6:latest
Time-11-0089,Time,11,89,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,222,0,0.15,0.15,3993,qwen3.6:latest
Time-11-0090,Time,11,90,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,227,0,0.85,0.85,4044,qwen3.6:latest
Time-11-0091,Time,11,91,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,227,0,0.15,0.15,4104,qwen3.6:latest
Time-11-0092,Time,11,92,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,236,1,0.85,0.85,4215,qwen3.6:latest
Time-11-0093,Time,11,93,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,236,1,0.85,0.85,4202,qwen3.6:latest
Time-11-0094,Time,11,94,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,237,1,0.85,0.85,4311,qwen3.6:latest
Time-11-0095,Time,11,95,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,237,1,0.85,0.85,4163,qwen3.6:latest
Time-11-0096,Time,11,96,COR,logical,org.joda.time.tz.ZoneInfoCompiler,238,1,0.95,0.95,4142,qwen3.6:latest
Time-11-0097,Time,11,97,COR,logical,org.joda.time.tz.ZoneInfoCompiler,238,1,0.95,0.95,4055,qwen3.6:latest
Time-11-0098,Time,11,98,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,239,1,0.85,0.85,4329,qwen3.6:latest
Time-11-0099,Time,11,99,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,239,1,0.15,0.15,4234,qwen3.6:latest
Time-11-0100,Time,11,100,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,239,1,0.15,0.15,4270,qwen3.6:latest
Time-11-0101,Time,11,101,ORU,return_value,org.joda.time.tz.ZoneInfoCompiler,242,1,0.85,0.85,4327,qwen3.6:latest
Time-11-0102,Time,11,102,ORU,return_value,org.joda.time.tz.ZoneInfoCompiler,242,1,0.85,0.85,4274,qwen3.6:latest
Time-11-0103,Time,11,103,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,242,1,0.85,0.85,4185,qwen3.6:latest
Time-11-0104,Time,11,104,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,242,0,0.85,0.85,4188,qwen3.6:latest
Time-11-0105,Time,11,105,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,242,1,0.85,0.85,4196,qwen3.6:latest
Time-11-0106,Time,11,106,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,246,1,0.85,0.85,4317,qwen3.6:latest
Time-11-0107,Time,11,107,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,246,1,0.85,0.85,4149,qwen3.6:latest
Time-11-0108,Time,11,108,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,246,1,0.85,0.85,4253,qwen3.6:latest
Time-11-0109,Time,11,109,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,246,0,0.85,0.85,4200,qwen3.6:latest
Time-11-0110,Time,11,110,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,246,1,0.85,0.85,4053,qwen3.6:latest
Time-11-0111,Time,11,111,ORU,return_value,org.joda.time.tz.ZoneInfoCompiler,247,1,0.85,0.85,4056,qwen3.6:latest
Time-11-0112,Time,11,112,ORU,return_value,org.joda.time.tz.ZoneInfoCompiler,247,1,0.85,0.85,4072,qwen3.6:latest
Time-11-0113,Time,11,113,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,247,1,0.15,0.15,4027,qwen3.6:latest
Time-11-0114,Time,11,114,COR,logical,org.joda.time.tz.ZoneInfoCompiler,270,0,0.75,0.75,4005,qwen3.6:latest
Time-11-0115,Time,11,115,COR,logical,org.joda.time.tz.ZoneInfoCompiler,270,0,0.75,0.75,4014,qwen3.6:latest
Time-11-0116,Time,11,116,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,271,0,0.75,0.75,4098,qwen3.6:latest
Time-11-0117,Time,11,117,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,276,0,0.15,0.15,4248,qwen3.6:latest
Time-11-0118,Time,11,118,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,276,0,0.15,0.15,4130,qwen3.6:latest
Time-11-0119,Time,11,119,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,276,0,0.15,0.15,4096,qwen3.6:latest
Time-11-0120,Time,11,120,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,276,0,0.15,0.15,4027,qwen3.6:latest
Time-11-0121,Time,11,121,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,277,0,0.15,0.15,4107,qwen3.6:latest
Time-11-0122,Time,11,122,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,277,1,0.15,0.15,4076,qwen3.6:latest
Time-11-0123,Time,11,123,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,277,0,0.15,0.15,4068,qwen3.6:latest
Time-11-0124,Time,11,124,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,277,0,0.15,0.15,4098,qwen3.6:latest
Time-11-0125,Time,11,125,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,286,0,0.85,0.85,4031,qwen3.6:latest
Time-11-0126,Time,11,126,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,286,0,0.75,0.75,4107,qwen3.6:latest
Time-11-0127,Time,11,127,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,286,0,0.75,0.75,4027,qwen3.6:latest
Time-11-0128,Time,11,128,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,286,0,0.75,0.75,4066,qwen3.6:latest
Time-11-0129,Time,11,129,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,286,0,0.75,0.75,3934,qwen3.6:latest
Time-11-0130,Time,11,130,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,286,1,0.75,0.75,4053,qwen3.6:latest
Time-11-0131,Time,11,131,COR,logical,org.joda.time.tz.ZoneInfoCompiler,286,0,0.75,0.75,4130,qwen3.6:latest
Time-11-0132,Time,11,132,COR,logical,org.joda.time.tz.ZoneInfoCompiler,286,1,0.75,0.75,4289,qwen3.6:latest
Time-11-0133,Time,11,133,COR,logical,org.joda.time.tz.ZoneInfoCompiler,286,0,0.75,0.75,4255,qwen3.6:latest
Time-11-0134,Time,11,134,COR,logical,org.joda.time.tz.ZoneInfoCompiler,286,0,0.95,0.95,4223,qwen3.6:latest
Time-11-0135,Time,11,135,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,290,1,0.15,0.15,4046,qwen3.6:latest
Time-11-0136,Time,11,136,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,295,0,0.85,0.85,4041,qwen3.6:latest
Time-11-0137,Time,11,137,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,295,0,0.85,0.85,4084,qwen3.6:latest
Time-11-0138,Time,11,138,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,295,0,0.85,0.85,4238,qwen3.6:latest
Time-11-0139,Time,11,139,COR,logical,org.joda.time.tz.ZoneInfoCompiler,295,1,0.85,0.85,4228,qwen3.6:latest
Time-11-0140,Time,11,140,COR,logical,org.joda.time.tz.ZoneInfoCompiler,296,0,0.85,0.85,4085,qwen3.6:latest
Time-11-0141,Time,11,141,COR,logical,org.joda.time.tz.ZoneInfoCompiler,295,1,0.85,0.85,4193,qwen3.6:latest
Time-11-0142,Time,11,142,COR,logical,org.joda.time.tz.ZoneInfoCompiler,296,0,0.25,0.25,4096,qwen3.6:latest
Time-11-0143,Time,11,143,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,297,0,0.15,0.15,4155,qwen3.6:latest
Time-11-0144,Time,11,144,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,300,0,0.15,0.15,4132,qwen3.6:latest
Time-11-0145,Time,11,145,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4199,qwen3.6:latest
Time-11-0146,Time,11,146,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4333,qwen3.6:latest
Time-11-0147,Time,11,147,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4175,qwen3.6:latest
Time-11-0148,Time,11,148,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4184,qwen3.6:latest
Time-11-0149,Time,11,149,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,303,1,0.15,0.15,4289,qwen3.6:latest
Time-11-0150,Time,11,150,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4274,qwen3.6:latest
Time-11-0151,Time,11,151,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4157,qwen3.6:latest
Time-11-0152,Time,11,152,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4087,qwen3.6:latest
Time-11-0153,Time,11,153,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4103,qwen3.6:latest
Time-11-0154,Time,11,154,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,1,0.15,0.15,4372,qwen3.6:latest
Time-11-0155,Time,11,155,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4262,qwen3.6:latest
Time-11-0156,Time,11,156,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4154,qwen3.6:latest
Time-11-0157,Time,11,157,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,0,0.15,0.15,4244,qwen3.6:latest
Time-11-0158,Time,11,158,COR,logical,org.joda.time.tz.ZoneInfoCompiler,303,1,0.15,0.15,4199,qwen3.6:latest
Time-11-0159,Time,11,159,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,304,0,0.1,0.1,4065,qwen3.6:latest
Time-11-0160,Time,11,160,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,308,0,0.85,0.85,4012,qwen3.6:latest
Time-11-0161,Time,11,161,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,311,0,0.1,0.1,3977,qwen3.6:latest
Time-11-0162,Time,11,162,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,313,0,0.1,0.1,3961,qwen3.6:latest
Time-11-0163,Time,11,163,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,314,0,0.1,0.1,4059,qwen3.6:latest
Time-11-0164,Time,11,164,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,319,0,0.15,0.15,4049,qwen3.6:latest
Time-11-0165,Time,11,165,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,319,1,0.15,0.15,4219,qwen3.6:latest
Time-11-0166,Time,11,166,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,319,0,0.15,0.15,4129,qwen3.6:latest
Time-11-0167,Time,11,167,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,319,0,0.15,0.15,4060,qwen3.6:latest
Time-11-0168,Time,11,168,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,319,0,0.15,0.15,4093,qwen3.6:latest
Time-11-0169,Time,11,169,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,320,0,0.15,0.15,4072,qwen3.6:latest
Time-11-0170,Time,11,170,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,320,0,0.15,0.15,4032,qwen3.6:latest
Time-11-0171,Time,11,171,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,320,0,0.15,0.15,4109,qwen3.6:latest
Time-11-0172,Time,11,172,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,320,0,0.15,0.15,4105,qwen3.6:latest
Time-11-0173,Time,11,173,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,320,0,0.15,0.15,4188,qwen3.6:latest
Time-11-0174,Time,11,174,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,322,0,0.15,0.15,4169,qwen3.6:latest
Time-11-0175,Time,11,175,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,322,0,0.15,0.15,3989,qwen3.6:latest
Time-11-0176,Time,11,176,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,322,0,0.75,0.75,4024,qwen3.6:latest
Time-11-0177,Time,11,177,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,322,0,0.75,0.75,4044,qwen3.6:latest
Time-11-0178,Time,11,178,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,322,1,0.85,0.85,4260,qwen3.6:latest
Time-11-0179,Time,11,179,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,324,0,0.85,0.85,4268,qwen3.6:latest
Time-11-0180,Time,11,180,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,324,0,0.85,0.85,4204,qwen3.6:latest
Time-11-0181,Time,11,181,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,324,0,0.85,0.85,4271,qwen3.6:latest
Time-11-0182,Time,11,182,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,324,0,0.85,0.85,4232,qwen3.6:latest
Time-11-0183,Time,11,183,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,324,0,0.85,0.85,4097,qwen3.6:latest
Time-11-0184,Time,11,184,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,324,0,0.85,0.85,4266,qwen3.6:latest
Time-11-0185,Time,11,185,COR,logical,org.joda.time.tz.ZoneInfoCompiler,324,0,0.15,0.15,4209,qwen3.6:latest
Time-11-0186,Time,11,186,COR,logical,org.joda.time.tz.ZoneInfoCompiler,324,0,0.15,0.15,4126,qwen3.6:latest
Time-11-0187,Time,11,187,COR,logical,org.joda.time.tz.ZoneInfoCompiler,324,0,0.15,0.15,4116,qwen3.6:latest
Time-11-0188,Time,11,188,COR,logical,org.joda.time.tz.ZoneInfoCompiler,324,0,0.15,0.15,4061,qwen3.6:latest
Time-11-0189,Time,11,189,STD,statement_deletion,org.joda.time.tz.ZoneInfoCompiler,328,1,0.1,0.1,4072,qwen3.6:latest
Time-11-0190,Time,11,190,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,332,1,0.25,0.25,4088,qwen3.6:latest
Time-11-0191,Time,11,191,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,332,1,0.2,0.2,4000,qwen3.6:latest
Time-11-0192,Time,11,192,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,332,1,0.85,0.85,3985,qwen3.6:latest
Time-11-0193,Time,11,193,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,332,1,0.85,0.85,4048,qwen3.6:latest
Time-11-0194,Time,11,194,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,332,1,0.85,0.85,4092,qwen3.6:latest
Time-11-0195,Time,11,195,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,332,1,0.85,0.85,4076,qwen3.6:latest
Time-11-0196,Time,11,196,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,332,0,0.85,0.85,4010,qwen3.6:latest
Time-11-0197,Time,11,197,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,332,0,0.85,0.85,4213,qwen3.6:latest
Time-11-0198,Time,11,198,ROR,relational,org.joda.time.tz.ZoneInfoCompiler,332,1,0.85,0.85,4138,qwen3.6:latest
Time-11-0199,Time,11,199,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.2,0.2,4023,qwen3.6:latest
Time-11-0200,Time,11,200,LVR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.2,0.2,3946,qwen3.6:latest
Time-11-0201,Time,11,201,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,4065,qwen3.6:latest
Time-11-0202,Time,11,202,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,4004,qwen3.6:latest
Time-11-0203,Time,11,203,AOR,arithmetic,org.joda.time.tz.ZoneInfoCompiler,336,0,0.85,0.85,4046,qwen3.6:latest
